Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Principio activo (product.metafields.shopify.active-ingredient),Grupo de edad (product.metafields.shopify.age-group),Contenido de “”Alcohol/Disolvente” (product.metafields.shopify.alcohol-solvent-content),Aceite base (product.metafields.shopify.base-oil),Área del cuerpo (product.metafields.shopify.body-area),Tipo de vela (product.metafields.shopify.candle-type),Color (product.metafields.shopify.color-pattern),Ingredientes constitutivos (product.metafields.shopify.constitutive-ingredients),Función cosmética (product.metafields.shopify.cosmetic-function),Tipo de agente exfoliante (product.metafields.shopify.exfoliating-agent-type),Acabado (product.metafields.shopify.finish),Fragancia (product.metafields.shopify.fragrance),Formato de set de regalo (product.metafields.shopify.gift-set-format),Función de calor (product.metafields.shopify.heat-function),Estilo de porta incienso (product.metafields.shopify.incense-holder-style),Tipo de incienso (product.metafields.shopify.incense-type),Ingredientes (product.metafields.shopify.ingredients),Técnica de masaje (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Ocasión (product.metafields.shopify.occasion),Tipo de embalaje (product.metafields.shopify.package-type),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Forma del producto (product.metafields.shopify.product-form),Aroma (product.metafields.shopify.scent),Estación (product.metafields.shopify.season),Forma (product.metafields.shopify.shape),Efecto del cuidado de la piel (product.metafields.shopify.skin-care-effect),Adecuado para tipo de piel (product.metafields.shopify.suitable-for-skin-type),Espacio adecuado (product.metafields.shopify.suitable-space),Sexo objetivo (product.metafields.shopify.target-gender),Textura (product.metafields.shopify.texture),Tema (product.metafields.shopify.theme),Tipo de uso (product.metafields.shopify.usage-type),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Chile,Price / Chile,Compare At Price / Chile,Status
amazon-jungle-madreselva-cipres-pack-aroma-hogar,Amazon Jungle - Madreselva & Ciprés | Energía Verde y Renovación,"<h2>Amazon Jungle - Madreselva &amp; Cipres</h2>
<p>Un pack creado para llenar tus espacios de naturaleza viva, frescura botanica y energia renovadora. Su combinacion de <strong>Madreselva &amp; Cipres</strong> entrega una sensacion verde, vibrante y envolvente que transforma el ambiente y conecta con una atmosfera mas armoniosa.</p>
<p>Perfecto para quienes buscan revitalizar su hogar con un aroma elegante, natural y lleno de presencia, capaz de renovar el clima emocional de cualquier rincon.</p>
<h3>Contenido del pack</h3>
<ul>
<li>1 Aromatizador Textil y Ambiente 300 ml</li>
<li>1 Aceite Aromatico 10 ml</li>
</ul>
<h3>Que sentiras</h3>
<ul>
<li>Sensacion de frescura natural y aire renovado</li>
<li>Ambiente mas vivo, acogedor y armonico</li>
<li>Energia positiva para comenzar el dia</li>
<li>Espacios con identidad botanica y sofisticada</li>
</ul>
<h3>Perfil aromatico</h3>
<p><strong>Madreselva:</strong> notas florales verdes y delicadas que aportan suavidad, vitalidad y belleza natural.</p>
<p><strong>Cipres:</strong> toque herbal amaderado que entrega equilibrio, limpieza y profundidad.</p>
<h3>Tips de uso</h3>
<p><strong>Aromatizador Textil y Ambiente</strong></p>
<ul>
<li>Rocia en living para renovar el aire del espacio</li>
<li>Usalo en cortinas y cojines para sensacion fresca</li>
<li>Ideal en entrada del hogar para recibir con buena energia</li>
<li>Perfecto para escritorio o zona de trabajo</li>
<li>Aplicalo en telas para refrescar el ambiente al instante</li>
</ul>
<p><strong>Aceite Aromatico</strong></p>
<ul>
<li>Usalo en difusor ceramico o humidificador</li>
<li>Coloca unas gotas en piedras aromaticas o potpourri</li>
<li>Ideal para momentos de enfoque y creatividad</li>
<li>Excelente para revitalizar espacios apagados</li>
</ul>
<h3>Momentos ideales</h3>
<ul>
<li>Despues de limpiar o ventilar la casa</li>
<li>Al comenzar la manana</li>
<li>Antes de recibir visitas</li>
<li>Cuando necesites renovar energia</li>
<li>Para sentir tu hogar mas vivo y lindo</li>
</ul>
<h3>Por que elegir este pack</h3>
<p>Porque combina practicidad inmediata con una experiencia sensorial natural. El aromatizador refresca al instante y el aceite prolonga la atmosfera, creando espacios con energia verde, frescura y bienestar.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances,Packs,"",true,Title,Default Title,,,,,,,,'324345,0.0,shopify,8,deny,manual,16990,20480,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/packama_Escenariodeproducto.jpg?v=1776882610,1,"",false,Amazon Jungle Madreselva y Cipres | Pack Aroma Hogar,"Pack Amazon Jungle con aromatizador textil y aceite aromatico de Madreselva y Cipres. Frescura botanica, energia verde y bienestar para tu hogar..",592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5743,true,,,active
amazon-jungle-madreselva-cipres-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_22_abr_2026_02_40_42_p.m..png?v=1776883256,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amazon-jungle-madreselva-cipres-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_22_abr_2026_02_49_22_p.m..png?v=1776883774,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amazon-jungle-madreselva-cipres-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_22_abr_2026_03_12_38_p.m..png?v=1776885179,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amazon-jungle-madreselva-cipres-pack-aroma-hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_22_abr_2026_03_16_24_p.m..png?v=1776885404,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nordic-fjords-arce-palo-santo-calma-profunda-y-pureza-natural,Nordic Fjords - Arce & Palo Santo | Calma Profunda y Pureza Natural,"<h2>Nordic Fjords - Arce &amp; Palo Santo</h2>

<p>Un pack creado para llenar tus espacios de aire limpio, calma serena y una sensación de refugio natural. Su combinación de <strong>Arce &amp; Palo Santo</strong> entrega una atmósfera fresca, elegante y envolvente que transforma el ambiente y conecta con una energía más armónica y profunda.</p>

<p>Perfecto para quienes buscan renovar su hogar con un aroma sofisticado, limpio y con presencia, capaz de equilibrar el clima emocional de cualquier rincón.</p>

<h3>Contenido del pack</h3>
<ul>
  <li>1 Aromatizador Textil y Ambiente 300 ml</li>
  <li>1 Aceite Aromático 10 ml</li>
</ul>

<h3>Qué sentirás</h3>
<ul>
  <li>Sensación de calma mental y aire renovado</li>
  <li>Ambiente más sereno, acogedor y equilibrado</li>
  <li>Energía limpia para descansar o reconectar</li>
  <li>Espacios con identidad elegante y natural</li>
</ul>

<h3>Perfil aromático</h3>
<p><strong>Arce:</strong> notas suaves y cálidas que aportan abrigo, armonía y sensación de bienestar.</p>
<p><strong>Palo Santo:</strong> toque amaderado sagrado que entrega limpieza energética, profundidad y paz interior.</p>

<h3>Tips de uso</h3>

<h4>Aromatizador Textil y Ambiente</h4>
<ul>
  <li>Rocía en living para crear una atmósfera serena.</li>
  <li>Úsalo en cortinas y cojines para sensación fresca y limpia.</li>
  <li>Ideal en dormitorio para acompañar descanso profundo.</li>
  <li>Perfecto en entrada del hogar para recibir con armonía.</li>
  <li>Aplícalo en telas para renovar el ambiente al instante.</li>
</ul>

<h4>Aceite Aromático</h4>
<ul>
  <li>Úsalo en difusor cerámico o humidificador.</li>
  <li>Coloca unas gotas en piedras aromáticas o potpourri.</li>
  <li>Ideal para momentos de pausa y relajación.</li>
  <li>Excelente para acompañar lectura o meditación.</li>
  <li>Perfecto para crear un clima cálido en noches tranquilas.</li>
</ul>

<h3>Momentos ideales</h3>
<ul>
  <li>Después de un día intenso.</li>
  <li>Antes de dormir.</li>
  <li>Al despertar con intención tranquila.</li>
  <li>Cuando necesites bajar revoluciones.</li>
  <li>Para sentir tu hogar más limpio y en paz.</li>
</ul>

<h3>Por qué elegir este pack</h3>
<p>Porque combina practicidad inmediata con una experiencia sensorial sofisticada. El aromatizador refresca al instante y el aceite prolonga la atmósfera, creando espacios con calma, limpieza emocional y bienestar.</p>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances,Packs,"Aqui & Ahora, aqui y ahora, arce, aromatizador, calma, palo santo",true,Title,Default Title,,,,,,,,'324346,0.0,shopify,8,deny,manual,16990,20480,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPTImage24abr2026_02_20_33p.m..png?v=1777054864,1,"",false,,,592,,,,,,,,,,,,,,,,,,,clara,,,,,,,,,,,,,,,,,,,,,,,,,,desechables,,,,,,kg,,5743,true,,,active
nordic-fjords-arce-palo-santo-calma-profunda-y-pureza-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_24_abr_2026_02_58_27_p.m..png?v=1777057138,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nordic-fjords-arce-palo-santo-calma-profunda-y-pureza-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_24_abr_2026_02_56_54_p.m..png?v=1777057026,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nordic-fjords-arce-palo-santo-calma-profunda-y-pureza-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ChatGPT_Image_24_abr_2026_02_26_15_p.m..png?v=1777055196,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,Ritual Prosperidad Bambú & Geranios – Abundancia y Nuevos Caminos,"<h2>💚 Ritual Prosperidad Bambú &amp; Geranios</h2>
<p><strong>Abundancia · Renovación · Nuevos caminos</strong></p>

<p>El <strong>Ritual Prosperidad</strong> fue creado para activar una energía de crecimiento, confianza y apertura. Un set perfecto para acompañar nuevos comienzos, proyectos, reuniones importantes o momentos en que necesitas renovar tu espacio y conectar con una intención de abundancia.</p>

<p>La combinación de <strong>Bambú &amp; Geranios</strong> entrega un aroma verde, floral y luminoso, ideal para revitalizar el ambiente, elevar la energía y crear una sensación de frescura, optimismo y movimiento positivo.</p>

<h3>🎁 ¿Qué incluye este ritual?</h3>

<p><strong>🛁 Jabón Líquido Prosperidad Bambú &amp; Geranios – 350 ml</strong><br>
Limpieza suave y aromática que transforma la ducha en un momento de renovación energética. Su fragancia verde y floral ayuda a comenzar el día con mayor claridad, confianza y sensación de bienestar.</p>

<p><strong>💫 Body Splash Prosperidad Bambú &amp; Geranios – 125 ml</strong><br>
Bruma ligera ideal para perfumar la piel con un aroma fresco, luminoso y revitalizante. Perfecta para aplicar al comenzar el día, antes de una reunión o cada vez que quieras conectar con una energía de apertura y seguridad.</p>

<p><strong>👜 Bolsa de lienzo incluida</strong><br>
Presentación lista para regalo, elegante y perfecta para entregar una experiencia con intención.</p>

<h3>🌿 Componentes destacados</h3>

<ul>
  <li>
<strong>Bambú:</strong> renovación, frescura, crecimiento y flexibilidad.</li>
  <li>
<strong>Geranios:</strong> equilibrio emocional, apertura, armonía y energía positiva.</li>
</ul>

<h3>✨ ¿Para qué sirve este ritual?</h3>

<ul>
  <li>Activar una intención de prosperidad y abundancia.</li>
  <li>Abrir caminos a nuevas oportunidades.</li>
  <li>Comenzar el día con energía positiva.</li>
  <li>Acompañar reuniones, proyectos o decisiones importantes.</li>
  <li>Limpiar y revitalizar la energía personal y del ambiente.</li>
  <li>Reforzar confianza, claridad y sensación de avance.</li>
</ul>

<h3>💫 Tips de uso — Ritual sugerido paso a paso</h3>

<ol>
  <li>En la ducha, utiliza el <strong>Jabón Líquido Prosperidad</strong> y respira profundo mientras visualizas aquello que quieres atraer o fortalecer.</li>
  <li>Al salir, aplica el <strong>Body Splash Prosperidad</strong> en cuello, brazos o pecho, como perfume energético para acompañar tu día.</li>
  <li>Para potenciar la intención, úsalo en la mañana, antes de trabajar, vender, reunirte o iniciar un nuevo proyecto.</li>
</ol>

<p><strong>Intención sugerida:</strong><br>
“Me abro a recibir nuevas oportunidades, avanzo con confianza y permito que la prosperidad fluya hacia mí.”</p>

<h3>📦 Detalles del producto</h3>

<ul>
  <li>
<strong>Contenido Jabón Líquido:</strong> 350 ml</li>
  <li>
<strong>Contenido Body Splash:</strong> 125 ml</li>
  <li>
<strong>Incluye:</strong> Bolsa de lienzo lista para regalo</li>
</ul>

<p><strong>Un regalo perfecto:</strong> simple, elegante y lleno de intención positiva.</p>",Aqui & Ahora,Health & Beauty > Personal Care > Cosmetics > Bath & Body Gift Sets,Packs,"Aqui & Ahora, atraer prosperidad, bambu, PROSPERIDAD",true,Title,Default Title,,,,,,,,'340550,0.0,shopify,9,deny,manual,17990,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/packritualprosperidad_Escenariodeproducto.jpg?v=1778525629,1,"",false,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6632,true,,,active
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/packritualprosperidad_Escenario_de_producto_1.jpg?v=1778525629,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/packritualprosperidad_Escenario_de_producto_3.jpg?v=1778525628,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/BolsaLienzo_71ce80c7-f5a0-4055-bac1-eadfdda2c2a9.jpg?v=1778525629,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/body-splash-aqui-ahora-7882945_316d3f71-466e-4201-bf2a-0033ca36e862_1.jpg?v=1778525629,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-prosperidad-bambu-geranios-abundancia-y-nuevos-caminos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-8786435_b73a46fb-9204-47cd-918b-664acf1b42a4.jpg?v=1778525629,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-serenidad-gardenias-lilas-spa-en-casa-equilibrio-y-calma,Ritual Serenidad Gardenias & Lilas – Spa en Casa · Equilibrio y calma,"<h2>💜 Ritual Serenidad Gardenias &amp; Lilas</h2>
<p><strong>Calma profunda · Armonía · Equilibrio interior</strong></p>

<p>El <strong>Ritual Serenidad</strong> fue creado para ayudarte a pausar, reconectar y suavizar la mente. Un set ideal para momentos de descanso, autocuidado y conexión personal, pensado para transformar tu rutina en un espacio de calma real.</p>

<p>La combinación de <strong>Gardenias &amp; Lilas</strong> entrega un aroma floral envolvente, delicado y elegante, que ayuda a crear una atmósfera de paz, contención y bienestar.</p>

<h3>🎁 ¿Qué incluye este ritual?</h3>

<p><strong>🛁 Jabón Líquido Serenidad Gardenias &amp; Lilas – 350 ml</strong><br>
Limpieza suave que transforma la ducha en un momento de calma profunda. Su fragancia floral acompaña el cuerpo y ayuda a liberar la tensión del día.</p>

<p><strong>💫 Body Splash Serenidad Gardenias &amp; Lilas – 125 ml</strong><br>
Bruma ligera ideal para perfumar la piel con un aroma delicado, femenino y relajante. Perfecta para acompañar momentos de descanso, pausa o autocuidado.</p>

<p><strong>👜 Bolsa de lienzo incluida</strong><br>
Presentación lista para regalo, elegante y pensada para una experiencia de bienestar completa.</p>

<h3>🌿 Componentes destacados</h3>

<ul>
  <li>
<strong>Gardenias:</strong> serenidad, suavidad emocional y conexión interior.</li>
  <li>
<strong>Lilas:</strong> calma mental, equilibrio y sensación de paz.</li>
</ul>

<h3>✨ ¿Para qué sirve este ritual?</h3>

<ul>
  <li>Reducir estrés y sobrecarga emocional.</li>
  <li>Preparar el cuerpo y la mente para el descanso.</li>
  <li>Transformar la rutina diaria en un momento de autocuidado.</li>
  <li>Generar una sensación de armonía en el ambiente.</li>
  <li>Aportar calma y equilibrio en el día a día.</li>
</ul>

<h3>💫 Tips de uso — Ritual sugerido paso a paso</h3>

<ol>
  <li>En la ducha, utiliza el <strong>Jabón Líquido Serenidad</strong> y respira profundo mientras sueltas la tensión del día.</li>
  <li>Al salir, aplica el <strong>Body Splash Serenidad</strong> en cuello, brazos o pecho para prolongar la sensación de calma.</li>
  <li>Ideal para usar en la noche o en momentos de pausa, acompañado de luz tenue, silencio o música suave.</li>
</ol>

<p><strong>Intención sugerida:</strong><br>
“Me permito soltar, bajar el ritmo y habitar la calma en mi interior.”</p>

<h3>📦 Detalles del producto</h3>

<ul>
  <li>
<strong>Contenido Jabón Líquido:</strong> 350 ml</li>
  <li>
<strong>Contenido Body Splash:</strong> 125 ml</li>
  <li>
<strong>Incluye:</strong> Bolsa de lienzo lista para regalo</li>
</ul>

<p><strong>Un regalo perfecto:</strong> delicado, elegante y lleno de calma.</p>",Aqui & Ahora,Health & Beauty > Personal Care > Cosmetics > Bath & Body Gift Sets,Packs,"Aqui & Ahora, gardenias, lilas, serenidad",true,Title,Default Title,,,,,,,,'340551,0.0,shopify,9,deny,manual,17990,0,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ritualserenidad_Escenariodeproducto.jpg?v=1778525632,1,"",false,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6632,true,,,active
ritual-serenidad-gardenias-lilas-spa-en-casa-equilibrio-y-calma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ritualserenidad_Escenario_de_producto_1.jpg?v=1778525632,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-serenidad-gardenias-lilas-spa-en-casa-equilibrio-y-calma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/ritualserenidad_Escenario_de_producto_2.jpg?v=1778525632,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-serenidad-gardenias-lilas-spa-en-casa-equilibrio-y-calma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/body-splash-aqui-ahora-7665818_ab4b6b86-febb-47b1-bb0e-59023e8a3635_1.jpg?v=1778525632,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ritual-serenidad-gardenias-lilas-spa-en-casa-equilibrio-y-calma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/jabones-liquidos-aqui-ahora-3306147_1.jpg?v=1778525632,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-aromaticas-6-x-10,Velas Aromáticas 6 X 10,"<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<p data-end=""416"" data-start=""152"">Nuestras velas aromáticas están pensadas para acompañar cualquier rincón del hogar. Su diseño limpio y sus notas suaves crean una atmósfera cálida y equilibrada.<br><meta charset=""utf-8""></p>
<p data-end=""470"" data-start=""370"">Tamaño: 6 x 10 cm.</p>
<hr data-end=""475"" data-start=""472"">
<h3 data-end=""501"" data-start=""477"">Instrucciones de uso</h3>
<p>.Quitá todas las etiquetas antes de encender la vela.</p>
<p>.En el primer uso, dejala prendida por al menos 30 minutos.</p>
<p>.Evitá exponerla al sol o a fuentes de calor.</p>
<p>.Mantenela lejos del alcance de niñas/os y mascotas.</p>
<p>.Encendela en un lugar despejado, sin objetos inflamables cerca, y no la dejes sin supervisión. No la coloques donde haya corrientes de aire.</p>
<p>.Recortá el pabilo a un máximo de 1 cm antes de cada uso y dejá al menos 5 cm de separación entre una vela y otra.</p>
<p>.El pabilo debe quedar recto mientras la vela está encendida.</p>
<p><meta charset=""utf-8"">.Para apagarlas, utilizá un apaga velas y evitá soplarlas para prolongar su vida útil.<br><br>.Se recomienda utilizar sobre un recipiente/contenedor para evitar que los aceites propios de la cera manchen la superficie. </p>
</div>
</div>",Aqui & Ahora,Uncategorized,variable,"",false,MODELOS,BIENESTAR - Vainilla & Neroli,,,,,,,,'6070101,0.0,shopify,1356,continue,manual,3999,0,true,true,,,,,'7798452650821,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/IMG_5066.jpg?v=1778699535,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Bienestar.jpg?v=1778699534,kg,,,true,,,draft
velas-aromaticas-6-x-10,,,,,,,,,RELAJACION - Lavanda & Cedro,,,,,,,,'6070102,0.0,shopify,1400,continue,manual,3999,0,true,true,,,,,'7798452650838,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/IMG_5072.jpg?v=1778699534,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Relajacion.jpg?v=1778699534,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,SERENIDAD - Gardenia & Lilas,,,,,,,,'6070103,0.0,shopify,1400,continue,manual,3999,0,true,true,,,,,'7798452650845,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Armonia.jpg?v=1778699535,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Serenidad.jpg?v=1778699534,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,ARMONIA - Coco & Sandalo,,,,,,,,'6070104,0.0,shopify,1400,continue,manual,3999,0,true,true,,,,,'7798452650852,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Bienestar.jpg?v=1778699534,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Armonia.jpg?v=1778699535,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,TEMPLANZA - Esencias de la India,,,,,,,,'6070105,0.0,shopify,1439,continue,manual,3999,0,true,true,,,,,'7798452650869,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Conciencia.jpg?v=1778699534,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Templanza.jpg?v=1778699534,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,CONCIENCIA - Sándalo & Grass,,,,,,,,'6070106,0.0,shopify,1439,continue,manual,3999,0,true,true,,,,,'7798452650876,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-FloralFig.jpg?v=1778699535,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Conciencia.jpg?v=1778699534,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,PROSPERIDAD - Bambu & Geranios,,,,,,,,'6070107,0.0,shopify,1390,continue,manual,3999,0,true,true,,,,,'7798452650883,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-PinkCitrus.jpg?v=1778699534,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Prosperidad.jpg?v=1778699535,kg,,,,,,
velas-aromaticas-6-x-10,,,,,,,,,PUREZA - Verbena & Limon,,,,,,,,'6070108,0.0,shopify,1398,continue,manual,3999,0,true,true,,,,,'7798452650890,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Prosperidad.jpg?v=1778699535,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAromaticas-6x10-Pureza.jpg?v=1778699534,kg,,,,,,
